"sentence_id";"cleanliness_presence";"cleanliness_positive";"cleanliness_negative";"comfort_presence";"comfort_positive";"comfort_negative";"amenities_presence";"amenities_positive";"amenities_negative";"staff_presence";"staff_positive";"staff_negative";"value_presence";"value_positive";"value_negative";"wifi_presence";"wifi_positive";"wifi_negative";"location_presence";"location_positive";"location_negative";"other_presence";"other_positive";"other_negative";"sentence"
1240345427;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Il free upgrade alla Junior Suite è stato molto apprezzato."
1240343441;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Pulizia, e poco sorriso da parte dello staff"
1240348944;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Letto grande e comodo"
1240345099;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Gestori dell'hotel gentilissimi e personale molto disponibile e cordiale."
1240345580;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;"Il check out posticipato di appena un'ora al costo di un'intera notte supplementare."
1240345182;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Frigobar in camera dotato di ogni tipo di bevanda e snack."
1240345136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"per quanto mi riguarda ottima posizione per lo stadio san paolo staff disponibile e professionale."
1240344481;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Pioveva .... e ci siamo lavati X arrivare al parcheggio"
1240351496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;"La camera arredata con gusto come del resto tutto l'hotel."
1240346182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Posizione centrale da cui si può raggiungere tutta Napoli a piedi."
1240343479;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Ottimo albergo per vacanza e visita della città."
1240348215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"Palazzo un po datato."
1240346493;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;"Pulizia e comfort delle stanze in un ambiente minimalista ma di ottima accoglienza."
1240349314;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Mi è piaciuto che venisse preparata la camera con candela della buona notte e musica di sottofondo"
1240346271;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;"Personale molto cortese e attento, posizione eccellente, ambiente elegante"
1240346805;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La nostra camera, probabilmente per il tipo di disposizione se rimaneva chiusa risentiva un po dell'umidità, ma con un po di aria dalla finestra tornava tutto ok."
1240346433;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"La camera era spaziosa ed il personale professionale"
1240344722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"La pomposita' del nome non corrisponde alla realtà."
1240346176;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Copriletti e coperte non davano l'impressione di essere molto puliti, water con residui di sporco nel fondo."
1240346240;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Nel bagno c'era un segno di una perdita."
1240345037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Posizione buona a pochi metri dalla stazione ma vicina per raggiungere il centro storico a piedi."
1240346683;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Camera molto ampia, ambiente luminoso, caldo e funzionale."
1240347741;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;"Non ci è piaciuta la camera,il bagno assolutamente il contrario di quanto si aspetti da un normale bagno con quella che doveva essere una doccia con muffa,la tv che non prendeva nessun canale,la vista  da paura  tanto che abbiam deciso di lasciare la persiana chiusa."
1240350206;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Ottima la colazione con vista mare data la posizione al settimo piano"
1240350442;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"La gentilezza del personale"
1240349813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Vicinanza con stazione e metro"
1240342376;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Pulizia con ampi margini di miglioramento."
1240348848;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Mancanza di un adeguato parcheggio interno per il carico e scarico."
1240350100;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La scelta della colazione era scarsa."
1240346323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"la posizione, vicinissimo al centro storico"
1240346429;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La temperatura troppo elevata e senza la possibilita' di sistemarla"
1240346021;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Era una cosa da chiamare Ufficio Igiene subito."
1240343747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;"Posizione decentrata ma tranquilla."
1240349876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"La vicinanza al centro"
1240347216;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Solo quando al desk è arrivata una senior, finalmente la  reception  diventa tale  altrimenti sembra che ti facciano un favore ."
1240346500;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Le camere pulite e spaziose."
1240351798;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Staff cordiale e disponibile"
1240346717;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"I croissant erano buoni e freschi, personale disponibile e gentile"
1240347339;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Stanz inadeguata e non arredata a sufficienza."
1240343756;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Staff cordiale e disponibile, siamo arrivati in anticipo e ci hanno consentito di lasciare i bagagli in hotel prima dell'orario di check in ed anche dopo il check out."
1240343648;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La colazione era ricca."
1240344314;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;"Ottima posizione, hotel in rifacimento per cui c'è una cura verso l'ammodernamento, ottima colazione, favoloso wifi internet  ho fatto una video call senza problemi ed ero in camera , camera e bagno molto ampi, personale gentile"
1240346332;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Problemi con l'acqua calda."
1240349334;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Ambiente di classe inserito in contesto tranquillo, parco molto curato, personale cordiale e discreto"
1240344343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Purtroppo, dopo una lunga attesa, ci è capitato un taxi abusivo che ci ha rubato 110 euro per arrivare alla  stazione di Napoli Afragola."
1240349571;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Letti scomodi, armadio rotto e phon poco potente."
1240347379;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;"Il bagno non è in camera e questo dovrebbe fare abbassare un po' il prezzo."
1240343811;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Struttura pulita, camere confortevoli"
1240350554;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Nella stanza puzzava di fumo e di cose sporche, non era un buon odore."
1240345627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"La chiave a tessera non funzionava"
1240350104;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"esterno, sala per la colazione piccolissima."
1240344073;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;"Ambiente tetro e squallido, con tanto di umidità che ha reso le basi delle porte completamente sfaldate e muri che si sgretolavano."
1240347035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Posizione eccezionale per servizi,centro e porto."
1240348864;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"La disponibilità del personale"
1240343969;1;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Formiche sul pavimento, senza ascensore, personale scorbutico, colazione in una saletta misera con cornetti confezionati."
1240347028;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La camera non era molto insonorizzata"
1240348816;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Peli pubici sul letto e asciugamani sporchi di presunta cacca."
1240345306;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;"bella struttura interna buona la pulizia belle camere personale gentile"
1240345054;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Camera troppo calda, asfissiante."
1240346449;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Colazione scarsa, anche se le cose basilari erano disponibili."
1240348995;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;"Mi è piaciuto tutto"
1240348591;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Non c'è il servizio colazione."
1240342395;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Presenza di un'inutile cucina e bagno microscopico"
1240346854;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Questa grave carenza non può essere certo giustificata dagli ospiti numerosi, visto che l'hotel è accanto alla fiera."
1240348199;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"La cordialità del proprietario e del resto dello staff."
1240351820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Posizione nel centro storico"
1240349303;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La doccia spaziosa, bagno pulitissimo e letto comodo."
1240345760;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Odore di fogna in camere ,Aria incondizionata con caldo in camera , doccia piena di."
1240345493;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;"lontano da mezzi pubblici per raggiungere il centro di Napoli , gentile lo staff , buona la colazione ma carente nella organizzazione"
1240345094;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Hotel molto confortevole, il materasso comodissimo e il personale gentile e disponibile."
1240343020;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"La posizione strategica  a ridosso della tangenziale,la  camera spaziosa e silenziosa."
1240342746;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"I cuscini scomodi e magari x il tipo d albergo metterei qualche prodotto in più in bagno o comunque almeno uno per ospite."
1240350256;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Colazione buona, ma soprattutto una colazione di forte influenza napoletana."
1240342367;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La struttura è buona, camere pulite e sufficientemente spaziose."
1240351280;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"L'aria condizionata centralizzata e per regolarla devi chiamare la reception"
1240350287;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Da migliorare la colazione non c e Molta scelta."
1240346588;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;"Posizione   comodo da raggiungere   Staff gentilissmo e sollecito"
1240345975;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"la colazione non e' da hotel 4 stelle, ho avuto esperienze lavorative nella ristorazione, so riconoscere la qualita' dei cibi,i salumi sono di pessima qualita'  Saro' piu' specifico il prosciutto cotto era una pessima spalla di 2  categoria ,il salame aveva il grasso rancido,la mortadella....... pensare che ero a Bologna  Potrei continuare ancora,ma mi fermo qui,sperando che il Direttore ,  che gia' ha risposto a commenti simili ,dicendo che in albergo utlilizzano materia prima di qualita',la qualita' la porti davvero."
1240348590;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;"Accoglienza, disponibilità e la posizione."
1240343869;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La camera 310 piccola e non servita da ascensore."
1240348262;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"L'edificio all'esterno si presenta in condizioni molto degradate."
1240342549;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"La magnifica vista, la gentilezza dello staff  in particolare nella sala colazione   e la qualità dei prodotti della colazione"
1240348346;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Lo staff alla reception non molto affabile."
1240349042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;"La struttura di ricevimento top, il fascino della camera con il soffitto affrescato."
1240343142;0;0;0;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;"Praticamente durante la nostra scelta i camerieri toglievano i vassoi da sotto e in un hotel come questo non è accettabile."
1240350140;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;"Camera standard economica ma troppo piccola."
1240348600;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;"La struttura è un po' vecchiotta ma nel complesso la qualità prezzo è buona."
1240348329;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Personale molto gentilissimo e molto disponibile."
1240351744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"posizione fantastica, che giustifica a priori la scelta  tra stazione centrale e centro città"
1240349572;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;"pessimo rapporto qualità prezzo"
1240342811;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Wow  Pane da tostare veramente gustoso, con le marmellate molto saporite, torte eccezionali e buon caffè americano."
1240342479;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"La cena è stata di buona qualità a buffet e il servizio ottimo."
1240349215;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Il bagno non molto agevole, la doccetta sarebbe migliore non fissa, la presa del letto da cambiare poichè era completamente fusa e potrebbe essere pericolosa."
1240351753;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Letto king size comodissimo e vuol dire tanto"
1240348761;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La struttura interna è molto molto suggestiva e accogliente,camere favolose"
1240342370;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Non ho trovato scritto che ci fosse da pagare la tassa di soggiorno 2 EUR al giorno a persona  Inoltre la domenica la sala colazione era al completo e forse mancava almeno un'altra persona al personale per pulire i tavoli e rimettere il cibo esaurito."
1240349482;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"per la cifra pagata la colazione deve essere inclusa"
1240350120;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Stanza un po'  angusta."
1240342981;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Camera di Giò Ponti ampia e stupenda."
1240350324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"Camere non proprio bellissime alcune datate"
1240349930;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;"Posizione centralissima, arredamento stupendo, pulizia ottima e personale molto gentile."
1240345281;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;"Colazione abbondante, ottima posizione rispetto al centro, parcheggio un po' caro ma indispensabile"
1240346845;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Il riscaldamento che stacca a intervalli"
1240347321;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Pastiera e frutta buonissima"
1240345893;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"LA COLAZIONE SCARSA E NON DI BUONA QUALITA'"
1240351285;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"avevo un letto matrimoniale tutto per me.posizione comodissima davanti alla stazione"
1240348189;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"La disponibilità della reception a stampare i voucher"
1240349169;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bagno malandato e senza doccia"
1240342823;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"facile da trovare e molto sicuro  una chiave per il portone, poi si sale un piano e una chiave per l'appartamento, una chiave per la stanza e anche quella per il proprio armadietto ."
1240346520;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"Comodi, ma non tanto belli"
1240345997;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Per chi dorme nel dormitorio non sono previsti asciugamani."
1240346518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"Mai più nemmeno per una notte"
1240351145;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bagni sporchissimi e coperte macchiate ."
1240343234;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;"ottima posizione , buon rapporto qualità prezzo"
1240347093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;"Da fuori non ti aspetti che dentro è carino"
1240345505;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Colazione buona sia per quantità che per qualità."
1240343908;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"IL balcone delle camera e le tende, e' un problema aprirle e chiuderle rif."
1240345999;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"Confortevole, ma quattro stelle per questa struttura mi sembrano eccessive."
1240351716;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"La cordialità del personale, l'ambiente pulito, il letto confortevole e la buona prima colazione."
1240347653;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Mancava il mini frigo in camera."
1240345369;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"La colazione favolosa, ampia scelta, le camere confortevoli e lo staff disponibile"
1240345503;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"20 min di attesa, dopo il check, nel corridoio per lasciare ancora il tempo di sistemare  approssimativamente  la camera."
1240349620;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;"Ottima struttura, personale cordiale comodo ai mezzi pubblici"
1240346330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Vicino al centro  poco più di un km , ben servito da mezzi di trasporto ed in zona ricca di ristoranti e luoghi dove mangiare"
1240343712;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Salta subito all'occhio che pecca di manutenzione."
1240347147;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Il ragazzo alla reception era molto educato ed è stato carino."
1240342673;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Personale molto preparato e cordiale."
1240348404;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;"Personale competente e cordiale posizione ottima camere accoglienti"
1240348209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"E' un grande albergo e, per questo, manca un pochino di  personalità ."
1240349387;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"Frutta a colazione ottima....il resto...lasciamo perdere...non ci tornerei assolutamente."
1240351041;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bagno pulito superficialmente, saponette al posto del sapone liquido, fono da parete  scomodissimo  e temperatura troppo elevata in bagno"
1240346174;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;"Posizione ottima, staff gentile e disponibile, camera confortevole e pulita"
1240350181;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"camere veramente troppo piccole pulizia non ottimale e non adeguata alla categoria"
1240350055;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La varietà della colazione"
1240343645;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Buona e varia la colazione."
1240342833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Siete a due passi dai giardini della Montagnola."
1240348369;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Buffet colazione  essenziale  per non dire frugale."
1240346190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;"La struttura non è centrale ma a piedi si raggiunge il centro in 15 minuti."
1240347912;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"La hall è piccola è ha una forte puzza di fogna speravo che nella stanza la situazione cambiasse ma la camera era minuscola il bagno piccolo senza bidet e che emanava un odore sgradevole che si irradiava alla stanza"
1240342735;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Personale gentilissimo e sempre sorridente."
1240346639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;"Wi fi non prende."
1240350078;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Comodo il parcheggio dell'hotel e posizionato molto bene."
1240343616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Ottima posizione per chi parte o arriva in treno."
1240347920;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;"Il prezzo a notte del parcheggio interno è alto"
1240349895;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"La posizione centralissima,  l'aria condizionata efficiente, il letto grande e comodo  la camera era superior"
1240349224;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"e niente ricevuta fiscale  anche se hanno preteso il pagamento anticipato anche se io non mi sono ricordato di richiederla, di sicuro non ci rimettero' piu' piede"
1240342674;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Letto comodo e camera mediamente spaziosa."
1240345397;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Migliorare la gestione della colazione, con molti ospiti lo spazio è limitato e bisogna attendere"
1240345238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"La peggior notte che abbia mai fatto."
1240350017;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Qualche difficoltà col parcheggio nonostante la disponibilità del personale"
1240344268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;"Colazione e vista splendida"
1240350478;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;"Posizione comoda alla stazione e alla metro,pulito,wifi gratuito."
1240346408;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"il parcheggio esterno carente"
1240350204;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Corridoi pieni di materassi vecchi."
1240343532;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Essendoci stato in occasione di un evento e quindi molto accorsato, il personale della sala ristorante era sottodimensionato,anche se encomiabile quello presente."
1240345183;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Televisore  della junior suite  degno della camera  diagonale decisamente grande ."
1240351311;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;"prezzo qualita va bene."
1240350900;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Camera ampia e silenziosa."
1240349405;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"molto gentili e disponibili"
1240343806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"posizione ottima per la fiera sono andato a piedi."
1240349258;1;1;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;"Ottima posizione, struttura modesta, ma pulita e con un buon rapporto qualità prezzo."
1240350228;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La maggior parte dei prodotti della colazione era confezionata, potrebbe essere migliorata."
1240343955;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Lo staff è gentile e disponibile."
